5955 0
6814 1
6988 2
7225 3
7604 4
7868 5
8196 6
8468 7
8765 8
8706 9
8918 10
9221 11
9450 12
9526 13
9788 14
10308 15
12328 16
10810 17
11617 18
11185 19
11738 20
11680 21
12633 22
12575 23
12894 24
12713 25
13049 26
13675 27
13590 28
13729 29
14395 30
14530 31
15649 32
17858 33
18346 34
18340 35
18911 36
19093 37
20820 38
21115 39
20545 40
19187 41
17028 42
16739 43
17069 44
17262 45
16676 46
17088 47
17708 48
17403 49
17645 50
17632 51
17426 52
17772 53
17529 54
17282 55
17066 56
16894 57
16688 58
18222 59
17772 60
17036 61
17660 62
16968 63
16654 64
15819 65
15818 66
15775 67
16505 68
18552 69
17185 70
18242 71
15912 72
14228 73
13967 74
14232 75
13287 76
14611 77
14325 78
16283 79
14604 80
13775 81
13164 82
12500 83
14075 84
12592 85
12793 86
12605 87
11749 88
11838 89
11539 90
11821 91
11198 92
11207 93
11335 94
12210 95
11100 96
10815 97
10247 98
10189 99
10221 100
