3072 0.015433
6144 0.015597
9216 0.015283
12288 0.017837
15360 0.015667
18432 0.014353
21504 0.016732
24576 0.018889
27648 0.020077
30720 0.017365
33792 0.017637
36864 0.023375
39936 0.025018
43008 0.025603
46080 0.025248
49152 0.030910
52224 0.033159
55296 0.034406
58368 0.035548
61440 0.028813
64512 0.027806
67584 0.034471
70656 0.036498
73728 0.035772
76800 0.031780
79872 0.029825
82944 0.035054
86016 0.035788
89088 0.010842
92160 0.028538
95232 0.032221
98304 0.031907
101376 0.031530
104448 0.036023
107520 0.033938
110592 0.031253
113664 0.034985
116736 0.035768
119808 0.035539
122880 0.038194
125952 0.034012
129024 0.033773
132096 0.032079
135168 0.034831
138240 0.036555
141312 0.035661
144384 0.035460
147456 0.037264
150528 0.036087
153600 0.033273
156672 0.035960
159744 0.038458
162816 0.035183
165888 0.032611
168960 0.033170
172032 0.033962
175104 0.032967
178176 0.025146
181248 0.038845
184320 0.037010
187392 0.040294
190464 0.037731
193536 0.036353
196608 0.035533
199680 0.035295
202752 0.036521
205824 0.036238
208896 0.034805
211968 0.038029
215040 0.034952
218112 0.033867
221184 0.032902
224256 0.039690
227328 0.035548
230400 0.036098
233472 0.036454
236544 0.037719
239616 0.035285
242688 0.034165
245760 0.037807
248832 0.038424
251904 0.036328
254976 0.034496
258048 0.035356
261120 0.035739
264192 0.035367
267264 0.027936
270336 0.037175
273408 0.035201
276480 0.036804
279552 0.036094
282624 0.035721
285696 0.037549
288768 0.033442
291840 0.036476
294912 0.036900
297984 0.036827
301056 0.033671
304128 0.036322
307200 0.033488
310272 0.034641
313344 0.035992
316416 0.036683
319488 0.035263
322560 0.036261
325632 0.035042
328704 0.033874
331776 0.031738
334848 0.035868
337920 0.034348
340992 0.034393
344064 0.035306
347136 0.036631
350208 0.032275
353280 0.034075
356352 0.025814
359424 0.035547
362496 0.034037
365568 0.036003
368640 0.037934
371712 0.035094
374784 0.039030
377856 0.034651
380928 0.038169
384000 0.035564
387072 0.038632
390144 0.036143
393216 0.034090
396288 0.033846
399360 0.035475
402432 0.035282
405504 0.035482
408576 0.033865
411648 0.034282
414720 0.034597
417792 0.033135
420864 0.031250
423936 0.035020
427008 0.033471
430080 0.034145
433152 0.034435
436224 0.035759
439296 0.033262
442368 0.033092
445440 0.025622
448512 0.034181
451584 0.033382
454656 0.034384
457728 0.035083
460800 0.035362
463872 0.033884
466944 0.032695
470016 0.034422
473088 0.034307
476160 0.034005
479232 0.033881
482304 0.033726
485376 0.032516
488448 0.031854
491520 0.036906
494592 0.035526
497664 0.032732
500736 0.033000
503808 0.033597
506880 0.033644
509952 0.031970
513024 0.032697
516096 0.032966
519168 0.034260
522240 0.031847
525312 0.031186
528384 0.033295
531456 0.033914
534528 0.026842
537600 0.031744
540672 0.034506
543744 0.034992
546816 0.033613
549888 0.035284
552960 0.034062
556032 0.034455
559104 0.035688
562176 0.038127
565248 0.032680
568320 0.034349
571392 0.035400
574464 0.035301
577536 0.032579
580608 0.034518
583680 0.036087
586752 0.035926
589824 0.039498
592896 0.035297
595968 0.033489
599040 0.033079
602112 0.033711
605184 0.034488
608256 0.032849
611328 0.033742
614400 0.031836
617472 0.032196
620544 0.035483
623616 0.025720
626688 0.034114
629760 0.039441
632832 0.043185
635904 0.038931
638976 0.033519
642048 0.034699
645120 0.032687
648192 0.036624
651264 0.040439
654336 0.034668
657408 0.032560
660480 0.033633
663552 0.030377
666624 0.032305
669696 0.035902
672768 0.037382
675840 0.033611
678912 0.035310
681984 0.035224
685056 0.031420
688128 0.030467
691200 0.035543
694272 0.036076
697344 0.033986
700416 0.031795
703488 0.032041
706560 0.032630
709632 0.032593
712704 0.031246
715776 0.033962
718848 0.033258
721920 0.033819
724992 0.031729
728064 0.036218
731136 0.043233
734208 0.039493
737280 0.037711
740352 0.039262
743424 0.034560
746496 0.033723
749568 0.037494
752640 0.029671
755712 0.031355
758784 0.033387
761856 0.036848
764928 0.033595
768000 0.032594
771072 0.033531
774144 0.033117
777216 0.030791
780288 0.033594
783360 0.033408
786432 0.034089
