3072 0.184956
6144 0.191763
9216 0.199240
12288 0.203223
15360 0.196432
18432 0.186045
21504 0.185556
24576 0.194995
27648 0.192390
30720 0.192877
33792 0.198337
36864 0.196810
39936 0.197847
43008 0.192480
46080 0.195121
49152 0.195479
52224 0.196637
55296 0.198264
58368 0.200576
61440 0.195690
64512 0.192386
67584 0.194945
70656 0.195216
73728 0.199208
76800 0.197281
79872 0.196041
82944 0.196328
86016 0.196140
89088 0.196201
92160 0.198299
95232 0.201247
98304 0.197725
101376 0.197406
104448 0.196147
107520 0.195500
110592 0.196011
113664 0.197065
116736 0.197824
119808 0.195481
122880 0.196877
125952 0.195528
129024 0.197244
132096 0.197434
135168 0.196616
138240 0.195878
141312 0.194939
144384 0.197205
147456 0.194141
150528 0.195473
153600 0.197423
156672 0.197535
159744 0.198694
162816 0.198096
165888 0.197725
168960 0.197326
172032 0.199545
175104 0.196553
178176 0.198182
181248 0.198282
184320 0.189796
187392 0.191530
190464 0.189596
193536 0.189661
196608 0.189825
199680 0.193345
202752 0.195220
205824 0.203597
208896 0.199718
211968 0.192492
215040 0.189780
218112 0.194351
221184 0.196466
224256 0.190939
227328 0.189947
230400 0.189871
233472 0.190602
236544 0.191475
239616 0.197375
242688 0.197122
245760 0.190565
248832 0.189767
251904 0.198894
254976 0.193764
258048 0.191640
261120 0.190901
264192 0.189507
267264 0.191037
270336 0.189790
273408 0.189885
276480 0.189298
279552 0.196390
282624 0.189663
285696 0.193693
288768 0.194960
291840 0.189118
294912 0.190285
297984 0.190152
301056 0.194911
304128 0.189884
307200 0.190896
310272 0.196332
313344 0.190676
316416 0.189808
319488 0.190753
322560 0.193326
325632 0.196462
328704 0.196162
331776 0.189574
334848 0.192700
337920 0.193392
340992 0.190031
344064 0.189355
347136 0.192631
350208 0.196467
353280 0.190512
356352 0.192975
359424 0.193240
362496 0.190127
365568 0.189908
368640 0.194301
371712 0.188856
374784 0.194790
377856 0.190848
380928 0.190556
384000 0.190368
387072 0.196395
390144 0.193916
393216 0.196597
396288 0.188621
399360 0.196778
402432 0.189762
405504 0.190127
408576 0.195413
411648 0.190119
414720 0.195528
417792 0.194425
420864 0.190231
423936 0.190234
427008 0.196165
430080 0.194880
433152 0.195172
436224 0.189864
439296 0.196770
442368 0.189811
445440 0.189806
448512 0.192524
451584 0.191001
454656 0.193331
457728 0.190965
460800 0.190007
463872 0.195576
466944 0.189644
470016 0.195675
473088 0.190407
476160 0.190327
479232 0.193648
482304 0.191475
485376 0.197299
488448 0.190580
491520 0.190627
494592 0.197183
497664 0.191770
500736 0.194854
503808 0.190148
506880 0.189988
509952 0.194072
513024 0.191937
516096 0.192736
519168 0.190667
522240 0.194509
525312 0.195281
528384 0.192148
531456 0.193215
534528 0.199204
537600 0.194227
540672 0.191721
543744 0.197216
546816 0.190812
549888 0.192449
552960 0.196280
556032 0.191968
559104 0.192054
562176 0.190096
565248 0.193864
568320 0.193817
571392 0.189774
574464 0.190507
577536 0.197051
580608 0.191679
583680 0.193353
586752 0.190098
589824 0.193963
592896 0.193877
595968 0.191016
599040 0.190475
602112 0.195610
605184 0.191939
608256 0.193174
611328 0.190392
614400 0.193226
617472 0.193586
620544 0.190523
623616 0.193377
626688 0.191866
629760 0.191578
632832 0.190108
635904 0.193363
638976 0.195555
642048 0.190603
645120 0.193155
648192 0.191774
651264 0.191261
654336 0.192916
657408 0.194595
660480 0.194009
663552 0.190725
666624 0.193261
669696 0.192386
672768 0.195729
675840 0.190282
678912 0.193871
681984 0.193958
685056 0.193217
688128 0.192993
691200 0.192855
694272 0.192138
697344 0.193393
700416 0.192824
703488 0.193557
706560 0.193721
709632 0.190667
712704 0.192637
715776 0.193673
718848 0.191277
721920 0.193264
724992 0.194900
728064 0.190717
731136 0.192674
734208 0.194968
737280 0.191440
740352 0.193362
743424 0.193381
746496 0.192559
749568 0.190541
752640 0.195117
755712 0.191854
758784 0.192792
761856 0.193452
764928 0.192501
768000 0.191716
771072 0.195228
774144 0.193763
777216 0.193160
780288 0.193406
783360 0.192900
786432 0.190642
