3072 0.031581
6144 0.031008
9216 0.028539
12288 0.035361
15360 0.028940
18432 0.032553
21504 0.052364
24576 0.037375
27648 0.043621
30720 0.043230
33792 0.074072
36864 0.075875
39936 0.076486
43008 0.062361
46080 0.039540
49152 0.054271
52224 0.070658
55296 0.078035
58368 0.075761
61440 0.074260
64512 0.085086
67584 0.080604
70656 0.093213
73728 0.089343
76800 0.090886
79872 0.087465
82944 0.077227
86016 0.074830
89088 0.039366
92160 0.081207
95232 0.075905
98304 0.085821
101376 0.087294
104448 0.091007
107520 0.089068
110592 0.092069
113664 0.089523
116736 0.091009
119808 0.084882
122880 0.078870
125952 0.083143
129024 0.077048
132096 0.082262
135168 0.078521
138240 0.081424
141312 0.076123
144384 0.077370
147456 0.078254
150528 0.077969
153600 0.078666
156672 0.081304
159744 0.078282
162816 0.086236
165888 0.090848
168960 0.091128
172032 0.086475
175104 0.090275
178176 0.077901
181248 0.081460
184320 0.077637
187392 0.087117
190464 0.087639
193536 0.086248
196608 0.080012
199680 0.086959
202752 0.079124
205824 0.079068
208896 0.078767
211968 0.088365
215040 0.078432
218112 0.091650
221184 0.094849
224256 0.090660
227328 0.090937
230400 0.088208
233472 0.091930
236544 0.087159
239616 0.083749
242688 0.086863
245760 0.084436
248832 0.088102
251904 0.092140
254976 0.088805
258048 0.078606
261120 0.085315
264192 0.084473
267264 0.079300
270336 0.089065
273408 0.091947
276480 0.094322
279552 0.090207
282624 0.090989
285696 0.089053
288768 0.087515
291840 0.079984
294912 0.088154
297984 0.079098
301056 0.080060
304128 0.082324
307200 0.087700
310272 0.078212
313344 0.079306
316416 0.079746
319488 0.088435
322560 0.088339
325632 0.086381
328704 0.081064
331776 0.092828
334848 0.086386
337920 0.084459
340992 0.082226
344064 0.082682
347136 0.080711
350208 0.092512
353280 0.090283
356352 0.090026
359424 0.088511
362496 0.079522
365568 0.078902
368640 0.079826
371712 0.087406
374784 0.086926
377856 0.087031
380928 0.084038
384000 0.092038
387072 0.091739
390144 0.088908
393216 0.088441
396288 0.089956
399360 0.091724
402432 0.092345
405504 0.087814
408576 0.093494
411648 0.087819
414720 0.093015
417792 0.088393
420864 0.088453
423936 0.079568
427008 0.087830
430080 0.080628
433152 0.088489
436224 0.090302
439296 0.091635
442368 0.092017
445440 0.091178
448512 0.090424
451584 0.087255
454656 0.089594
457728 0.089559
460800 0.090510
463872 0.089357
466944 0.091503
470016 0.091097
473088 0.089400
476160 0.089761
479232 0.089936
482304 0.085694
485376 0.079730
488448 0.079504
491520 0.080406
494592 0.093040
497664 0.091545
500736 0.088127
503808 0.092801
506880 0.092875
509952 0.091125
513024 0.092061
516096 0.089835
519168 0.090901
522240 0.090245
525312 0.093197
528384 0.092370
531456 0.098730
534528 0.088286
537600 0.089582
540672 0.090515
543744 0.091238
546816 0.089488
549888 0.091454
552960 0.092218
556032 0.089544
559104 0.088502
562176 0.087981
565248 0.093311
568320 0.093227
571392 0.091297
574464 0.093997
577536 0.091303
580608 0.091528
583680 0.090627
586752 0.083415
589824 0.091271
592896 0.091498
595968 0.081489
599040 0.079183
602112 0.090578
605184 0.091607
608256 0.091300
611328 0.091147
614400 0.091546
617472 0.093838
620544 0.090442
623616 0.090679
626688 0.093399
629760 0.086222
632832 0.092046
635904 0.092201
638976 0.090050
642048 0.090288
645120 0.091285
648192 0.089895
651264 0.090874
654336 0.089854
657408 0.092155
660480 0.090836
663552 0.091239
666624 0.090121
669696 0.090528
672768 0.093305
675840 0.091602
678912 0.091333
681984 0.090157
685056 0.081495
688128 0.092559
691200 0.095009
694272 0.092225
697344 0.093784
700416 0.092591
703488 0.095825
706560 0.094543
709632 0.094655
712704 0.092569
715776 0.092027
718848 0.095621
721920 0.095297
724992 0.092851
728064 0.093168
731136 0.094216
734208 0.092293
737280 0.092512
740352 0.092771
743424 0.095541
746496 0.092396
749568 0.094196
752640 0.092862
755712 0.090525
758784 0.090768
761856 0.091830
764928 0.090756
768000 0.093397
771072 0.093155
774144 0.092863
777216 0.088519
780288 0.092752
783360 0.086722
786432 0.086365
